Gene name	Base mean	log2(FC)	StdErr	Wald-Stats	P-value	P-adj	Chromosome	Start	End	Strand	Feature	GeneID
RAP1A	43.2676239767986	-0.427291487816466	0.326416332490638	-1.30903832095694	0.19052137034185	0.688192190183486	NA	NA	NA	NA	NA	NA
Mink1	10.8194141756752	-0.427463916168252	0.572732953849078	-0.746358164473445	0.455451084103699	0.89899353291664	chr11	70562880	70614483	+	NA	ENSMUSG00000020827.18
Prcp	1.80082688890351	-0.427472113742944	1.29926702811151	-0.32901020690433	0.742147973154321	1	chr7	92874469	92934583	+	NA	ENSMUSG00000061119.7
Zmat1	1.80245569759111	-0.427533109799725	1.28567281747097	-0.33253647739144	0.73948420031851	1	chrX	134971371	135009209	-	NA	ENSMUSG00000052676.16
Ggh	5.4111881126619	-0.427574618350727	0.752022381253071	-0.568566347238592	0.569650468186663	0.937053980363409	chr4	20042051	20066750	+	NA	ENSMUSG00000073987.4
Fkbp15	1.79841456489022	-0.427643664699503	1.32088742601755	-0.323754815343227	0.746123667301256	1	chr4	62300341	62360548	-	NA	ENSMUSG00000066151.11
Npepps	1.80261115027015	-0.427659726745221	1.29868725679203	-0.329301550091136	0.741927772596743	1	chr11	97205841	97280638	-	NA	ENSMUSG00000001441.13
Cited2	1.80222478999781	-0.427735391963244	1.24661558267187	-0.343117315320638	0.731510205240681	1	chr10	17723227	17725673	+	NA	ENSMUSG00000039910.9
GSTP1	1.80222478999781	-0.427735391963244	1.24661558267187	-0.343117315320638	0.731510205240681	1	NA	NA	NA	NA	NA	NA
Map3k4	3.60701735668794	-0.427737101475655	0.904272403037735	-0.473017975599777	0.636200354707254	0.949802464803372	chr17	12227620	12318660	-	NA	ENSMUSG00000014426.8
Scrib	1.79857001756926	-0.427765832856889	1.31324770015822	-0.325731263649158	0.744627688169686	1	chr15	76047157	76069784	-	NA	ENSMUSG00000022568.16
TAF12	3.60460503267466	-0.427794183200633	0.881940928862453	-0.485059905035149	0.627633852393815	0.949802464803372	NA	NA	NA	NA	NA	NA
Actr8	3.6082598051032	-0.427813561342431	0.896736565850293	-0.477078305529756	0.633306362367187	0.949802464803372	chr14	29978336	29993221	+	NA	ENSMUSG00000015971.4
RBM26	1.80183842972546	-0.4278383292126	1.25821289233747	-0.340036516727924	0.73382902828848	1	NA	NA	NA	NA	NA	NA
Srpk2	1.80238024267685	-0.427859417996366	1.25810440998586	-0.340082599345769	0.73379432535501	1	chr5	23503263	23684617	-	NA	ENSMUSG00000062604.11
Znfx1	5.4102536875077	-0.427880379961791	0.747514601588039	-0.572404042747514	0.567048277627333	0.935467026961055	chr2	167035792	167063015	-	NA	ENSMUSG00000039501.14
CAND1	1.80603501510539	-0.427902483703735	1.31917753143922	-0.324370657857472	0.745657431472345	1	NA	NA	NA	NA	NA	NA
Mrps27	19.8221511585084	-0.427916004589035	0.452985432990425	-0.944657318810691	0.344833853734402	0.84333877605393	chr13	99344785	99415561	+	NA	ENSMUSG00000041632.5
Rapgef5	1.8019938824045	-0.427945791841431	1.24666347829711	-0.343272903467092	0.731393163616455	1	chr12	117516478	117756978	+	NA	ENSMUSG00000041992.8
Snap23	1.8019938824045	-0.427945791841431	1.24666347829711	-0.343272903467092	0.731393163616455	1	chr2	120567670	120601255	+	NA	ENSMUSG00000027287.14
Mtnd4	1075.34669720335	-0.427973348166466	0.0530896435032439	-8.06133399898072	7.54663232041577e-16	5.84011965699272e-14	NA	NA	NA	NA	NA	NA
Brf1	1.80564865483305	-0.427982547195457	1.2761659601988	-0.335365901100189	0.737349087031676	1	chr12	112959861	113000621	-	NA	ENSMUSG00000011158.7
Znf639	1.80564865483305	-0.427982547195457	1.2761659601988	-0.335365901100189	0.737349087031676	1	NA	NA	NA	NA	NA	NA
Toe1	1.79833910997596	-0.428031108641062	1.34927998035543	-0.317229274037185	0.751069638710575	1	chr4	116794309	116807640	-	NA	ENSMUSG00000028688.13
Golt1a	3.60157544079572	-0.428032494274144	0.89169476236592	-0.480021317091121	0.631212235271382	0.949802464803372	chr1	133309799	133323026	+	NA	ENSMUSG00000103421.1
Tcf20	1.80214933508355	-0.428073697050367	1.258153159268	-0.340239734643612	0.733675997282682	1	chr15	82808628	82912134	-	NA	ENSMUSG00000041852.14
Gigyf2	1.80580410751209	-0.428125821886063	1.30547003143925	-0.327947644584431	0.742951248825127	1	chr1	87326997	87450796	+	NA	ENSMUSG00000048000.15
Nelfcd	3.60515475831	-0.428181086888883	0.877238908505187	-0.488100884191858	0.625478384828603	0.949802464803372	chr2	174415803	174427502	+	NA	ENSMUSG00000016253.12
Nipsnap1	172.744249429082	-0.428236462347383	0.15872457157854	-2.69798467930016	0.00697606511336048	0.0862658773554216	chr11	4873950	4894200	+	NA	ENSMUSG00000034285.15
CREM	10.8161569977099	-0.428247775503313	0.586168056033228	-0.730588729794304	0.465030398016872	0.901298080506853	NA	NA	NA	NA	NA	NA
Rfc3	1.79973701107026	-0.428274905690925	1.29951471502086	-0.329565260585796	0.741728475362297	1	chr5	151642755	151651242	-	NA	ENSMUSG00000033970.15
PDAP1	9.00312334310553	-0.428356136749228	0.633957451610108	-0.675685940217755	0.499240064456559	0.91826259715973	NA	NA	NA	NA	NA	NA
PDCD11	1.80300542322645	-0.428383767511521	1.29860777781512	-0.32987925594614	0.741491198306608	1	NA	NA	NA	NA	NA	NA
Orc5	1.8031608759055	-0.428448222799992	1.25795457253926	-0.340591172489754	0.733411375869962	1	chr5	22486484	22550429	-	NA	ENSMUSG00000029012.11
Rhbdd3	1.8031608759055	-0.428448222799992	1.25795457253926	-0.340591172489754	0.733411375869962	1	chr11	5098925	5106093	+	NA	ENSMUSG00000034175.13
Ints8	1.79950610347696	-0.42845488872586	1.27057054250925	-0.337214561798123	0.735955160802029	1	chr4	11199157	11254258	-	NA	ENSMUSG00000040738.10
Mocs2	75.3915849705148	-0.42846826481828	0.245917450930782	-1.74232557793908	0.0814514902031768	0.476936850306816	chr13	114818235	114832275	+	NA	ENSMUSG00000015536.14
Setd1a	1.799661556156	-0.428574538573345	1.2705399195339	-0.337316861898025	0.735878049858008	1	chr7	127776669	127800122	+	NA	ENSMUSG00000042308.14
Hspa4l	1.80370268885689	-0.428593610192286	1.3479421320323	-0.317961431731563	0.750514192850109	1	chr3	40744494	40796103	+	NA	ENSMUSG00000025757.12
Crybg3	1.8029299683122	-0.428662490713285	1.25800327274851	-0.340748311231923	0.733293065688372	1	chr16	59490774	59555752	-	NA	ENSMUSG00000022723.15
Tdrd7	5.41321739790983	-0.428732219361358	0.774751904708939	-0.553380013337851	0.58000322191918	0.940879820975056	chr4	45965333	46034761	+	NA	ENSMUSG00000035517.17
MT-CO2	704.481019554664	-0.428772708893201	0.0677109337325559	-6.33239988369919	2.41376910939965e-10	1.23279155483058e-08	NA	NA	NA	NA	NA	NA
Bap1	1.80308542099124	-0.428780129359302	1.25797346774491	-0.340849898947352	0.733216583395473	1	chr14	31251449	31259944	+	NA	ENSMUSG00000021901.10
Tesk1	1.80308542099124	-0.428780129359302	1.25797346774491	-0.340849898947352	0.733216583395473	1	chr4	43441938	43448064	+	NA	ENSMUSG00000028458.12
Ddx52	5.39976530169666	-0.428901425447382	0.770525907853317	-0.55663465832356	0.577777068943155	0.939230289186249	chr11	83942061	83963088	+	NA	ENSMUSG00000020677.7
PAFAH1B2P68402	1.80324087367029	-0.428983016698005	1.29856199844094	-0.330352356847838	0.741133736291586	1	NA	NA	NA	NA	NA	NA
Otud4	1.80051764429891	-0.429006317901499	1.35687405313523	-0.316172541519403	0.751871548218853	1	chr8	79639617	79677724	+	NA	ENSMUSG00000036990.13
Fastkd5	1.800828549657	-0.429113010407511	1.28603916729052	-0.333670249959482	0.738628401279402	1	chr2	130613839	130630027	-	NA	ENSMUSG00000079043.2
Dedd	1.80044218938465	-0.429173224478364	1.27038621037587	-0.337828938139515	0.735492101169473	1	chr1	171329144	171342331	+	NA	ENSMUSG00000013973.12
Ciao1	9.0081146780021	-0.429237778188085	0.63058839006624	-0.680694070728128	0.496065088895414	0.916446343306706	chr2	127240937	127247816	-	NA	ENSMUSG00000003662.10
KANK1	1.8005976420637	-0.429258992482846	1.25847834975135	-0.341093664875252	0.733033070265099	1	NA	NA	NA	NA	NA	NA
Peli1	3.60485005655594	-0.429274319873893	0.89172750120691	-0.48139630020706	0.630234865713692	0.949802464803372	chr11	21091290	21150323	+	NA	ENSMUSG00000020134.13
Nol10	1.80425241449224	-0.429321550498867	1.27646668621737	-0.336335883368097	0.736617593416158	1	chr12	17348457	17430094	+	NA	ENSMUSG00000061458.8
Cyld	1.80075309474274	-0.429412430641481	1.27032509024083	-0.338033495473252	0.735337946231261	1	chr8	88697027	88751945	+	NA	ENSMUSG00000036712.15
Pigv	1.80075309474274	-0.429412430641481	1.27032509024083	-0.338033495473252	0.735337946231261	1	chr4	133660386	133672647	-	NA	ENSMUSG00000043257.15
Mtif2	14.4155804276787	-0.429435950448458	0.540446375582238	-0.794594930876933	0.426849167990807	0.890057500225941	chr11	29526407	29545279	+	NA	ENSMUSG00000020459.14
Scaf1	1.80021128179135	-0.429475051541942	1.29942162389448	-0.330512470813568	0.741012771236392	1	chr7	45002947	45016363	-	NA	ENSMUSG00000038406.17
Vps13a	1.80021128179135	-0.429475051541942	1.29942162389448	-0.330512470813568	0.741012771236392	1	chr19	16616762	16780822	-	NA	ENSMUSG00000046230.9
Atg2a	1.80386605421989	-0.429498919616337	1.3059079963297	-0.328889110736331	0.74223950525287	1	KQ030494.1	58584	6262335	+	NA	ENSMUSG00000024773.14
Znf131	1.80440786717129	-0.429519634718893	1.30578912304892	-0.328934915398895	0.742204882779875	1	NA	NA	NA	NA	NA	NA
Wdr48	1.80113945501509	-0.429534705227531	1.35672292254198	-0.316597219734998	0.751549245673382	1	chr9	119894894	119926579	+	NA	ENSMUSG00000032512.6
RPS18	162.722567084931	-0.429547094328095	0.152754484746641	-2.81200970983303	0.00492330170845712	0.0649550914679484	NA	NA	NA	NA	NA	NA
Atp8b1	1.8003667344704	-0.429559612770381	1.28614342064579	-0.333990444514107	0.738386769235951	1	chr18	64528978	64661000	-	NA	ENSMUSG00000039529.8
Scap	5.40676560194915	-0.429668408853791	0.849895149068342	-0.505554607912276	0.613169354051938	0.949802464803372	chr9	110333287	110384950	+	NA	ENSMUSG00000032485.14
Ciao2a	16.2114334194806	-0.429703887123349	0.53558951323334	-0.802300785407911	0.422378988206223	0.888581891312861	NA	NA	NA	NA	NA	NA
Rpl21	133.903539104461	-0.429729380489217	0.170554102700669	-2.51960740717808	0.0117485790310804	0.129246202154424	chr5	146832889	146837032	+	NA	ENSMUSG00000041453.12
Cox16	1.80160918288565	-0.429909526147609	1.34848605366258	-0.318809026596861	0.749871332952524	1	chr12	81359025	81485127	-	NA	ENSMUSG00000091803.7
Kif1b	3.60345381621514	-0.430027537095614	0.91088820296291	-0.472096944165962	0.636857593564077	0.949802464803372	chr4	149176318	149307693	-	NA	ENSMUSG00000063077.14
Dennd4c	1.79787895554285	-0.430189609880845	1.32118523887365	-0.325608852735588	0.744720313410422	1	chr4	86748554	86850603	+	NA	ENSMUSG00000038024.17
Qtrt2	1.80518850039994	-0.430229342868321	1.33190368922064	-0.323018358121727	0.746681338944157	1	NA	NA	NA	NA	NA	NA
Rbbp6	3.60010994914469	-0.430249093623021	0.930859502102038	-0.46220626491049	0.643933410991642	0.949802464803372	chr7	122965685	123002557	+	NA	ENSMUSG00000030779.15
Tmem41b	1.80130282037809	-0.430344135688665	1.29918961559997	-0.331240436747125	0.740462878482441	1	chr7	109972186	109986929	-	NA	ENSMUSG00000047554.14
Phrf1	1.80534395307898	-0.430358098189519	1.33186959326297	-0.323123300033586	0.746601865077739	1	chr7	141228783	141262750	+	NA	ENSMUSG00000038611.17
Pgp	1.80184463332949	-0.430415686059772	1.31253809250842	-0.327926243448825	0.742967430530628	1	chr17	24470472	24471591	+	NA	ENSMUSG00000043445.6
Hemk1	1.79904594904385	-0.430719640781923	1.32092490974298	-0.326074281440972	0.744368154964851	1	chr9	107327083	107338350	-	NA	ENSMUSG00000032579.14
Tkt	76.5177026257394	-0.4307679546798	0.239395552475041	-1.79939831891702	0.0719556953189721	0.445951304171501	chr14	30548358	30574722	+	NA	ENSMUSG00000021957.6
Tgfbr2	1.79920140172289	-0.430786328473524	1.30694986570728	-0.329611976539282	0.741693171935301	1	chr9	116087697	116175363	-	NA	ENSMUSG00000032440.12
Anapc13	17.7051188452217	-0.430976866771035	0.484646253592292	-0.889260700101467	0.373862987297383	0.858803162618156	chr9	102626295	102634425	+	NA	ENSMUSG00000035048.13
RPS29	69.3164069175783	-0.430994357978437	0.252438356491176	-1.70732516234514	0.0877616317295959	0.494612735754034	NA	NA	NA	NA	NA	NA
Ptcd2	15.8999506647137	-0.431842360256075	0.4988998452984	-0.865589284754706	0.386715433798247	0.865678395567486	chr13	99319648	99344678	-	NA	ENSMUSG00000021650.6
Hsp90b1	580.850498037796	-0.432190378339229	0.0742374749168442	-5.82172789178699	5.82423195689847e-09	2.6613966599237e-07	chr10	86690208	86705509	-	NA	ENSMUSG00000020048.13
HNRNPH1	19.4971239146887	-0.43241346954219	0.465404115105256	-0.929113979674192	0.352830020338552	0.847271764831469	NA	NA	NA	NA	NA	NA
Mrpl51	31.7925636607806	-0.432885585772668	0.371706916242973	-1.16458846165161	0.244185616551755	0.758318827323831	chr6	125191800	125196269	+	NA	ENSMUSG00000030335.6
Lactb2	12.3004924196147	-0.43371588598696	0.559419140538074	-0.775296829439539	0.438164282434673	0.893941287193202	chr1	13623329	13660546	-	NA	ENSMUSG00000025937.6
Mrpl27	12.3004924196147	-0.43371588598696	0.559419140538074	-0.775296829439539	0.438164282434673	0.893941287193202	chr11	94653766	94660089	+	NA	ENSMUSG00000024414.13
Rabac1	12.2952797022358	-0.43409576204573	0.544994092566239	-0.796514619088224	0.425732981815396	0.88913505812685	chr7	24969751	24972754	-	NA	ENSMUSG00000003380.11
Nedd4	22.7749658858589	-0.434664084901049	0.432498689492646	-1.00500670975661	0.314893618977725	0.828422663311819	chr9	72662345	72749852	+	NA	ENSMUSG00000032216.14
Emc2	22.7863965611817	-0.434691921374491	0.429157918927651	-1.01289502582329	0.311110304569676	0.824548282816409	chr15	43477228	43527777	+	NA	ENSMUSG00000022337.6
Arhgef19	10.4868261595131	-0.434693209085846	0.593991510192947	-0.731817208876679	0.464280143959927	0.901139211456202	chr4	141239498	141257564	+	NA	ENSMUSG00000028919.11
His3.3A	121.121244795955	-0.434784699416078	0.18127801913965	-2.39844136360039	0.016465012413775	0.166240482034754	NA	NA	NA	NA	NA	NA
Pygl	283.529990668682	-0.435271588935158	0.111383773263886	-3.90785458402393	9.3119321058178e-05	0.00214801203094778	chr12	70190810	70231488	-	NA	ENSMUSG00000021069.16
Cib1	22.7767845834056	-0.435573863565944	0.430387463312024	-1.01205053747153	0.311513890337344	0.824858524193475	chr7	80227146	80232813	-	NA	ENSMUSG00000030538.15
Tmem86b	20.9837319849692	-0.435767414998519	0.450205227023375	-0.967930598850852	0.333079031342512	0.836445624790685	chr7	4628039	4631422	-	NA	ENSMUSG00000045282.7
Tln1	10.4944669296203	-0.435878214879053	0.583456443854084	-0.747062132007339	0.455026057036704	0.89899353291664	chr4	43531518	43562691	-	NA	ENSMUSG00000028465.16
AP3S1	26.0744960105696	-0.436072491582202	0.425527931431397	-1.02477994832286	0.305467029751326	0.818741246248144	NA	NA	NA	NA	NA	NA
Maged1	53.9156740451193	-0.436638710375711	0.300000169769869	-1.45546154427398	0.145541528984566	0.622593630350683	chrX	94535473	94542143	-	NA	ENSMUSG00000025151.16
Setd6	8.69091803268898	-0.437028945618772	0.624642848712209	-0.699646120210564	0.484148332528864	0.908938450296135	chr8	95715914	95719010	+	NA	ENSMUSG00000031671.10
Atic	8.68400271246177	-0.437956241058275	0.629070914249498	-0.696195343224175	0.486306503603082	0.90999191502102	chr1	71557149	71579631	+	NA	ENSMUSG00000026192.13
Pabpn1	48.5175803403842	-0.438143925081553	0.301701800203362	-1.45224166639451	0.146434420951135	0.623861855505566	chr14	54892499	54898169	+	NA	ENSMUSG00000022194.15
Ces1	49.9899042466578	-0.438835845778552	0.305673607999818	-1.43563537804289	0.15110612232708	0.628844817095243	NA	NA	NA	NA	NA	NA
TUBB2A	13.7722368157097	-0.438892981112853	0.533812846040463	-0.822185124184113	0.410971543820339	0.882062599872121	NA	NA	NA	NA	NA	NA
Akirin2	13.7699861479795	-0.439345121693298	0.522369833124654	-0.841061435468569	0.400313518137644	0.876238192566268	chr4	34550936	34566908	+	NA	ENSMUSG00000028291.7
Immp2l	11.9752026657924	-0.439966961542362	0.590370111505369	-0.745239220224922	0.456127116949909	0.89899353291664	chr12	41024089	41955588	+	NA	ENSMUSG00000056899.10
Ubr2	6.88270780476763	-0.440102031628152	0.671295841583416	-0.655600711885931	0.512081067365198	0.923407024789717	chr17	46928291	47010532	-	NA	ENSMUSG00000023977.14
Map3k7	6.8881592940973	-0.440603770605428	0.682003022140693	-0.646043721657489	0.518251040739522	0.926191683324553	chr4	31964096	32023467	+	NA	ENSMUSG00000028284.13
Dxo	6.88255855569261	-0.440745512026225	0.67764211708771	-0.650410446623963	0.515427131153209	0.92553120332077	chr17	34837018	34839233	+	NA	ENSMUSG00000040482.15
Nat2	11.9631075002657	-0.441298509949681	0.569059719577257	-0.775487167282745	0.438051845454718	0.893941287193202	chr8	67494866	67502580	+	NA	ENSMUSG00000051147.9
Mprip	61.6427230090233	-0.44132837221446	0.274023412526798	-1.61054987289198	0.107277866929545	0.542541551436407	chr11	59661304	59780860	+	NA	ENSMUSG00000005417.17
Zfp36l1	32.6119987133125	-0.442006358096149	0.388222032463678	-1.13854011656977	0.254895017484426	0.769335055917557	chr12	80107759	80113013	-	NA	ENSMUSG00000021127.6
Sars1	34.0856276279712	-0.442411887651412	0.37604695330194	-1.17648044683448	0.23940294145661	0.754205721016948	NA	NA	NA	NA	NA	NA
Tmem63b	17.0574277501775	-0.442456970428057	0.500637149968845	-0.88378773020658	0.37681081108686	0.858803162618156	chr17	45660170	45686905	-	NA	ENSMUSG00000036026.15
Cyp2d3	22.1232049861279	-0.442551575240053	0.442867392888826	-0.99928687987907	0.317655739299431	0.829072839796195	NA	NA	NA	NA	NA	NA
Ifitm2	17.053080254969	-0.442557340320537	0.485826940593517	-0.910936186000472	0.362328997997076	0.852919665589325	chr7	140954836	140955987	-	NA	ENSMUSG00000060591.9
Ctcf	10.1687954067026	-0.442963917954961	0.599215537936358	-0.739239705766789	0.459761454331463	0.899614064062673	chr8	105636567	105682922	+	NA	ENSMUSG00000005698.15
Atp6v1h	44.2660519509495	-0.443252232823358	0.318576743802744	-1.39135150774788	0.164118861721316	0.648677245063429	chr1	5070017	5162529	+	NA	ENSMUSG00000033793.12
Tmed9	37.3774134038706	-0.443334748588586	0.351199160164661	-1.26234569689953	0.206824420122624	0.71152741473352	chr13	55593134	55597663	+	NA	ENSMUSG00000058569.7
Polr1h	5.08101862411719	-0.443621033228123	0.762513530626141	-0.581787752492525	0.560709654688097	0.935190105294112	NA	NA	NA	NA	NA	NA
HEATR1	5.08513975458287	-0.443723521461486	0.777800151006988	-0.570485260110857	0.568348616615705	0.93655523612667	NA	NA	NA	NA	NA	NA
Agap3	5.08569114097171	-0.444624851241263	0.776589202136958	-0.57253545377373	0.56695927393494	0.935467026961055	chr5	24452176	24502047	+	NA	ENSMUSG00000023353.13
Ift52	10.1583273407836	-0.444732315427447	0.594406638193983	-0.748195405049145	0.454342302179076	0.89899353291664	chr2	163017353	163046141	+	NA	ENSMUSG00000017858.12
Tmem115	5.07924222710806	-0.445000576119496	0.76245996476049	-0.583637956990021	0.559463917355317	0.935026459442907	chr9	107533944	107538673	+	NA	ENSMUSG00000010045.2
Srsf5	10.1548977117543	-0.445175668061927	0.73624758817772	-0.60465484058668	0.54540835993192	0.93197547705995	chr12	80945503	80950507	+	NA	ENSMUSG00000021134.17
Cmtr1	13.4476016963565	-0.445344877248297	0.556123675495365	-0.800801866332356	0.423246358393771	0.888581891312861	chr17	29660594	29705979	+	NA	ENSMUSG00000024019.17
RPL39	62.4769561848877	-0.445362239024838	0.271556242785465	-1.64003682793874	0.100997509833747	0.531927609420766	NA	NA	NA	NA	NA	NA
Tmem134	13.451972393554	-0.445999914474036	0.587647529925806	-0.758958204981047	0.447877558921545	0.896934121553619	JH792830.1	111974	4132307	+	NA	ENSMUSG00000024845.17
NOP10	26.8861365493952	-0.446352805848364	0.405599252164112	-1.10047738862142	0.271124176203506	0.783634993818408	NA	NA	NA	NA	NA	NA
Dpm1	35.2440159366001	-0.446852775283242	0.357273178401739	-1.25073137950696	0.211032497851663	0.716753604076648	chr2	168209047	168230591	-	NA	ENSMUSG00000078919.10
